window_start	entropy_nose	entropy_left_wrist	entropy_right_wrist	entropy_shoulders	postural_stability	velocity_nose	velocity_left_wrist	velocity_right_wrist	gaze_proxy	symmetry	state
80	0.01101976714	0.04012015225	0.06630962744	0.004114111578	0.000549950425	0.02606825424	0.02853301695	0.02918157627	0.02606825424	0.0005766680085	N
85	0.01080001015	0.03785797603	0.05259023254	0.00353438458	0.0005936619436	0.02848345763	0.03120859322	0.02974481356	0.02848345763	0.0004356573512	N
90	0.01171244336	0.04131448327	0.06270729807	0.003118921597	0.0006074421085	0.02704564407	0.03163652542	0.03109267797	0.02704564407	0.0005126688099	N
95	0.009153309759	0.04239922615	0.05807668259	0.001699942674	0.0004580153426	0.01675798305	0.02583864407	0.02589933898	0.01675798305	0.0001591797002	N
100	0.008097568739	0.03972168779	0.06928623005	0.001430177634	0.0004715066548	0.01613101695	0.02498759322	0.025728	0.01613101695	0.0002212427165	N
105	0.00704512315	0.03589148462	0.08062857344	0.00120280335	0.0005621989804	0.01421366102	0.02676049153	0.02722055932	0.01421366102	0.0002347703658	N
110	0.005186648549	0.01935899719	0.07414052706	0.000748773944	0.0005941777378	0.009081966102	0.029403	0.024737	0.009081966102	0.0005125369151	N
115	0.003453566899	0.01282021177	0.06758045743	0.0004650109709	0.0006209907738	0.008021627119	0.02784118644	0.0227710339	0.008021627119	0.0001536553675	N
120	0.00264978184	0.01825677182	0.07561598146	0.0004230430784	0.0004815958763	0.008940830508	0.02783098305	0.02171159322	0.008940830508	7.78E-05	N
125	0.001597886597	0.02270713708	0.07211635213	0.0004080473445	0.0002051518408	0.006692152542	0.02808118644	0.02777566102	0.006692152542	0.0003800518178	N
130	0.001332805833	0.0285858759	0.08038895827	0.0001674562134	0.0002738068523	0.007769169492	0.02740722034	0.02815384746	0.007769169492	0.0009740964664	N
135	0.001784517467	0.04313367473	0.07872559129	0.0002525110737	0.0002706462481	0.008526864407	0.02811240678	0.02677635593	0.008526864407	0.0009346520546	N
140	0.001833886791	0.04172120616	0.0737380491	0.0002890018123	0.0002686149597	0.008726864407	0.02908615254	0.02650859322	0.008726864407	0.0008958992418	N
145	0.001842749343	0.04482045614	0.06812745982	0.0003030632438	0.0002632943574	0.007585898305	0.02907457627	0.02632477966	0.007585898305	0.0006969021597	N
150	0.001626023446	0.05215300919	0.06961834654	0.0002749610065	0.000197809444	0.007172440678	0.03315713559	0.02565155932	0.007172440678	3.01E-05	N
155	0.001226003836	0.06285451147	0.07829321928	0.0002158235952	0.0002161387688	0.006977728814	0.03372949153	0.02029723729	0.006977728814	0.0005860067122	N
160	0.001266533802	0.06451919933	0.07224451811	0.0002607807141	0.0001110374464	0.007819288136	0.0328309322	0.02435808475	0.007819288136	0.0003397414199	N
165	0.001327681656	0.06243410647	0.06790728036	0.0002283186695	0.0001205113574	0.007845	0.03608920339	0.02741440678	0.007845	0.0002184616407	N
170	0.001340192003	0.0762272483	0.06700935371	0.0001988664389	0.0001178235072	0.007146186441	0.03773333898	0.03037327119	0.007146186441	0.0001248886423	N
175	0.001261203772	0.06582969433	0.05345167019	0.0001360357154	0.0001115959219	0.008400644068	0.03966277966	0.03357850847	0.008400644068	0.0003212228318	N
180	0.001291156054	0.06363699683	0.05423972786	0.0001506556927	0.0001136169488	0.008650457627	0.03979469492	0.03237347458	0.008650457627	0.0003848091301	N
185	0.001646975875	0.05736289471	0.06049241727	0.000306307696	0.0001083729702	0.009034949153	0.03799294915	0.03284372881	0.009034949153	0.0003974261416	N
190	0.001156201148	0.05577639002	0.06843108951	0.0002984870567	0.0002382998199	0.006455101695	0.03629057627	0.02660579661	0.006455101695	0.0004980984505	N
195	0.000856449072	0.05037451332	0.06512945931	0.0002957570289	0.0002451113002	0.005919135593	0.02746059322	0.02151238983	0.005919135593	0.0002318974032	N
200	0.0008160235843	0.05097915798	0.04381706129	0.0002003022525	0.0002447272343	0.006293237288	0.01864879661	0.018054	0.006293237288	2.62E-05	N
205	0.00108404748	0.04898597356	0.03268625565	0.0001918572129	0.0002136025336	0.005817661017	0.01637054237	0.01612227119	0.005817661017	0.0001964926435	N
210	0.001109096824	0.03210424272	0.0215182897	0.0001102134506	0.0001337388169	0.00545640678	0.0118619661	0.01561240678	0.00545640678	0.000207871435	N
215	0.0007878674971	0.03023557182	0.02101042777	9.58E-05	6.44E-05	0.004876966102	0.01055967797	0.01465661017	0.004876966102	0.0003719613509	N
220	0.001094943382	0.0330879959	0.02263081643	0.0002460557127	0.0001671984929	0.006293864407	0.01121728814	0.01577655932	0.006293864407	0.0004359144196	N
225	0.002183267521	0.04848930849	0.04281232659	0.0007582112094	0.0003601049618	0.009980152542	0.01426389831	0.02102125424	0.009980152542	0.0008109038103	N
230	0.002430376559	0.0608771238	0.06356522917	0.0008699789817	0.0003784469656	0.009989525424	0.01511372881	0.02220898305	0.009989525424	0.0007987350034	N
235	0.00240110352	0.06891257909	0.0757826319	0.0008886485168	0.0003963388455	0.009570762712	0.01671067797	0.01879761017	0.009570762712	0.0003169361828	N
240	0.002403503424	0.06272767688	0.0801132547	0.0009771859304	0.0004379008099	0.009401	0.02290215254	0.02133288136	0.009401	0.0001410197648	N
245	0.003102805975	0.04575632303	0.08743922133	0.00101017317	0.0004075550649	0.01029184746	0.02834801695	0.02456601695	0.01029184746	0.0001954650749	N
250	0.002723675241	0.03394321314	0.08158295922	0.0008522430021	0.0002625742905	0.008610644068	0.03687311864	0.02541298305	0.008610644068	9.70E-05	N
255	0.001807981156	0.03163837064	0.07881608408	0.0001919639865	0.0002346565245	0.005107288136	0.04496532203	0.02305740678	0.005107288136	0.0006600978201	N
260	0.001639812332	0.03493440083	0.06802510015	0.0002178626007	0.0001371121032	0.005272915254	0.05121964407	0.02317071186	0.005272915254	0.001006672536	N
265	0.002493055096	0.03234140966	0.06306722929	0.0005719204425	9.81E-05	0.01024352542	0.05179667797	0.02501140678	0.01024352542	0.0007390644421	N
270	0.002402088634	0.03542782728	0.06799606076	0.0005091451688	9.60E-05	0.009602627119	0.05042045763	0.02209418644	0.009602627119	0.000583003225	N
275	0.002041108169	0.03669917454	0.06721842161	0.0004995476226	9.06E-05	0.009354033898	0.04687589831	0.01932050847	0.009354033898	0.0009279956285	N
280	0.00201984566	0.04152088294	0.06779261866	0.00048662471	9.31E-05	0.009293016949	0.04472377966	0.01844323729	0.009293016949	0.0008599666273	N
285	0.003147500793	0.0470776237	0.06894400421	0.000561471433	0.0001424459689	0.01173974576	0.0404680678	0.02426147458	0.01173974576	0.002739669778	F
290	0.003619169751	0.05002129786	0.07064378879	0.0008789869191	0.0001954620936	0.01821813559	0.03794177966	0.03470527119	0.01821813559	0.002864354877	F
295	0.003106811068	0.06032088745	0.06872255895	0.0006979364338	0.0002734368321	0.01445864407	0.03730481356	0.03444688136	0.01445864407	0.001457158245	F
300	0.003607697467	0.05961040415	0.06326399766	0.0006339257946	0.0003395206033	0.01488808475	0.03485223729	0.03420389831	0.01488808475	0.001242545356	F
305	0.00497595587	0.05371018086	0.05650117465	0.0005636660994	0.0004003920195	0.01521922034	0.03150808475	0.03230040678	0.01521922034	0.001350539937	F
310	0.006265239065	0.04652092518	0.04582225326	0.0009376259319	0.0003376469869	0.01704738983	0.02745325424	0.03259220339	0.01704738983	0.001812810268	F
315	0.00804385553	0.04338796017	0.03254589695	0.001193251042	0.0004748404629	0.01858864407	0.02699508475	0.02439532203	0.01858864407	0.0008736941325	F
320	0.007583604921	0.04647419813	0.02418338086	0.001491070276	0.0006099372916	0.01405250847	0.02329194915	0.01809271186	0.01405250847	0.001468834465	F
325	0.007230358283	0.04039595128	0.01145768035	0.001848536894	0.0006570177084	0.01369847458	0.02006483051	0.01552579661	0.01369847458	0.001492000849	F
330	0.007149899635	0.04075173018	0.0159383972	0.001923491395	0.0008250645468	0.01482474576	0.02176647458	0.01685825424	0.01482474576	0.001995763523	F
335	0.004352041634	0.04102059137	0.02709602023	0.001925832256	0.0008333406323	0.01493816949	0.02543013559	0.01935181356	0.01493816949	0.001803147129	F
340	0.003687204709	0.03090388105	0.03510513561	0.001664871473	0.0008346084899	0.0136040339	0.0259110339	0.01885883051	0.0136040339	0.001131142062	F
345	0.00210235539	0.02723711255	0.04008382683	0.000939207696	0.0006845742652	0.007352457627	0.02522572881	0.01806391525	0.007352457627	0.0003737111748	F
350	0.00160061964	0.02969793745	0.04350445249	0.0008131832705	0.0005413064137	0.008381830508	0.02531291525	0.0203819661	0.008381830508	0.0003308558688	F
355	0.002065938771	0.02644917834	0.04186252401	0.0006039800919	0.0004999505515	0.01343105085	0.02534784746	0.01990127119	0.01343105085	0.0003865007612	F
360	0.003409605873	0.02474747505	0.04409517745	0.00111966489	0.0005580802391	0.01458840678	0.02463254237	0.02151628814	0.01458840678	0.0003104002548	F
365	0.004260166517	0.03047160894	0.04354260217	0.001452494549	0.0006799903028	0.01764337288	0.02687722034	0.02255898305	0.01764337288	0.0008135859195	F
370	0.009172575216	0.04046251572	0.05786227896	0.001979459031	0.0009022974881	0.0228280678	0.02944328814	0.0244829322	0.0228280678	0.0009633084699	F
375	0.01020821741	0.05572858113	0.07112950855	0.002383829124	0.0009405497492	0.02326384746	0.0324939322	0.02329930508	0.02326384746	0.0009819783796	F
380	0.01727184236	0.06312387083	0.06756881557	0.002922482863	0.0009629333792	0.02191623729	0.03046298305	0.02136447458	0.02191623729	0.0004520610104	F
385	0.01815567466	0.06715838505	0.07055979352	0.003157758683	0.0009781306376	0.01994186441	0.03409389831	0.02352032203	0.01994186441	0.0001759134574	F
390	0.01516081694	0.06141168881	0.07672633179	0.002152116561	0.001431060458	0.01800781356	0.03239047458	0.0209439661	0.01800781356	7.93E-05	F
395	0.008972934531	0.05540640629	0.07584686266	0.0005786248002	0.001100920954	0.01560710169	0.02666971186	0.01902010169	0.01560710169	0.0008002176176	F
400	0.006750424047	0.06019800793	0.05963514534	0.0002681418241	0.001075422863	0.0119640339	0.02125137288	0.01412440678	0.0119640339	0.0009888373857	F
405	0.004504648783	0.06030521485	0.03395765244	0.0001739785902	0.0005974430088	0.01297566102	0.01547581356	0.01414328814	0.01297566102	0.001358454544	F
410	0.006848342473	0.06070434505	0.02478115807	0.001703019036	0.001208007278	0.01509286441	0.02395584746	0.01694959322	0.01509286441	0.000328891488	F
415	0.009419330285	0.05679666411	0.0159459151	0.003432947585	0.001661803184	0.01214647458	0.02674262712	0.0155099661	0.01214647458	0.001145957729	F
420	0.01152337709	0.05783199263	0.02670847123	0.003982568372	0.001423289719	0.01411671186	0.02731194915	0.01671254237	0.01411671186	0.000809622252	F
425	0.01317816062	0.05910437913	0.0268292937	0.00460713508	0.00144772808	0.01414584746	0.02817266102	0.01727028814	0.01414584746	0.0009213709509	F
430	0.01392224931	0.05291326068	0.02848522817	0.00486319732	0.001344687558	0.01283189831	0.03262377966	0.01747381356	0.01283189831	0.001253293712	F
435	0.01433149601	0.03584036637	0.03773762512	0.004906582134	0.001352303961	0.01158122034	0.03939489831	0.01926098305	0.01158122034	0.001766771715	F
440	0.01285444947	0.0219088087	0.0438706347	0.003615413728	0.001254747833	0.01190583051	0.03407644068	0.02473715254	0.01190583051	0.001336808925	F
445	0.01093735853	0.02388690495	0.05104409633	0.001012176042	0.001179297245	0.01401240678	0.03223157627	0.02753486441	0.01401240678	0.0006091087727	F
450	0.008271109123	0.04206082662	0.05729548428	0.0009592428321	0.000992375897	0.01342094915	0.03494372881	0.02841262712	0.01342094915	0.001002829989	F
455	0.004839555844	0.04684774812	0.06719921542	0.0007810311195	0.0004159327987	0.01472742373	0.04029720339	0.03603671186	0.01472742373	0.0005643030329	F
460	0.003369160369	0.04964026094	0.06322032622	0.0008208152056	0.0003023099586	0.01521159322	0.03724522034	0.03596789831	0.01521159322	0.0004770069395	F
465	0.00384967621	0.04911342302	0.0663327199	0.0008563104114	0.0002998552762	0.0157480678	0.03620732203	0.03587652542	0.0157480678	0.0004326503322	F
470	0.003642744649	0.05935370146	0.07426864045	0.0006478387471	0.0002821709837	0.01320925424	0.03806277966	0.03241572881	0.01320925424	0.0005996379791	F
475	0.003003718019	0.06459626225	0.07235504164	0.0004663735877	0.0002565952634	0.008901508475	0.03378191525	0.03015979661	0.008901508475	0.001189204058	F
480	0.002674038795	0.04697726724	0.06637938602	0.0004193594725	0.0002839145693	0.008280355932	0.03079877966	0.02953930508	0.008280355932	0.0007475480667	F
485	0.002581546708	0.05133278136	0.08254824044	0.0003349739176	0.0004451930485	0.005821423729	0.02566547458	0.02182494915	0.005821423729	0.0009079983832	F
490	0.00375595222	0.05380446068	0.08287227368	0.0008866164439	0.0004503979949	0.007316898305	0.02748477966	0.02516013559	0.007316898305	0.001078131756	F
495	0.003688124561	0.05647017514	0.07476447058	0.001100109428	0.0006109388717	0.007626084746	0.02404235593	0.0256420678	0.007626084746	0.0005908419178	F
500	0.005357362456	0.05575765463	0.06328475658	0.001694084043	0.0005935464852	0.008986423729	0.02705313559	0.02773723729	0.008986423729	0.0001253157814	F
505	0.008931068413	0.05438402715	0.05427748295	0.001930968329	0.0006896257531	0.01172689831	0.03035452542	0.0317870339	0.01172689831	0.0005318022776	F
510	0.01033976601	0.05569383571	0.06568578855	0.002203665762	0.0007783033916	0.01273835593	0.02910094915	0.0382299322	0.01273835593	0.0009741909172	F
515	0.0112130904	0.04777374173	0.06967165933	0.002513986852	0.0009899869365	0.01351142373	0.02857945763	0.04307288136	0.01351142373	0.001551409207	F
520	0.01023211171	0.03570779394	0.1009144379	0.002246265608	0.0007755029778	0.010865	0.02454074576	0.049442	0.010865	0.003204490922	F
525	0.0095413075	0.03147346085	0.1052370069	0.001825619242	0.0007394940318	0.009771898305	0.02391842373	0.05084916949	0.009771898305	0.002598537944	F
530	0.004952991464	0.01888688082	0.09732392839	0.0006087021445	0.0006127527402	0.010572	0.01738698305	0.05329433898	0.010572	0.003315185962	F
535	0.007063669278	0.03589222407	0.0991765879	0.0007304307699	0.001298624058	0.008451728814	0.01904584746	0.04758176271	0.008451728814	0.002539511566	F
540	0.007648165081	0.03640192546	0.0925585336	0.0006873278724	0.001649644624	0.007421118644	0.02580527119	0.04232201695	0.007421118644	0.002275022274	F
545	0.008649649965	0.04159265444	0.08588652921	0.0006417277266	0.001552440649	0.007261694915	0.02748423729	0.03661198305	0.007261694915	0.00165780811	F
550	0.006776194035	0.04172443354	0.07403040525	0.000534364452	0.001325433173	0.007485322034	0.02642633898	0.02987420339	0.007485322034	0.0004371132195	F
555	0.003740010174	0.03490479676	0.06542806101	0.0003983749012	0.0006258619211	0.00772279661	0.02799528814	0.02613137288	0.00772279661	1.06E-05	F
560	0.00083746951	0.03178288757	0.04949230765	0.0002346486521	3.40E-05	0.004955169492	0.02566927119	0.02059140678	0.004955169492	0.0006182922638	F
565	0.000663412385	0.03318320113	0.04723249079	0.0001647976896	2.78E-05	0.004547050847	0.02443266102	0.0219489322	0.004547050847	0.0004692107417	F
570	0.0005718248428	0.02988899141	0.05021613697	0.0001456844501	3.96E-05	0.004199237288	0.02153262712	0.02076232203	0.004199237288	0.000367173638	F
575	0.0005644409528	0.03259672623	0.05136967228	0.0001681129458	4.18E-05	0.004709491525	0.02454022034	0.02156462712	0.004709491525	0.0005319151289	F
580	0.0004730258596	0.03366773266	0.05515356762	0.0001735744597	4.40E-05	0.004242711864	0.02548440678	0.02106747458	0.004242711864	0.0005077585212	F
585	0.0004511769139	0.03889243254	0.05785113921	0.0001679544664	5.05E-05	0.004053847458	0.02535977966	0.01983311864	0.004053847458	0.0005958378437	F
590	0.0009812150609	0.05006625672	0.07022813012	0.0001993051205	0.0001498670776	0.00496259322	0.02736171186	0.02224113559	0.00496259322	0.0009856170969	F
595	0.001567460394	0.05542285665	0.07334374204	0.0003010817291	0.0001656940832	0.005715915254	0.02915183051	0.022653	0.005715915254	0.001032488785	F
600	0.001689879038	0.05530852734	0.07310865897	0.0003104318236	0.0001606962399	0.005356983051	0.02931408475	0.02418720339	0.005356983051	0.0009081073	F
605	0.001618090234	0.05764704539	0.07556097926	0.0003086849678	0.0001625797726	0.004283694915	0.03417532203	0.02691932203	0.004283694915	0.001327613689	F
610	0.002828956463	0.0690474722	0.07252341711	0.002604246542	0.0001915339558	0.007737779661	0.04406781356	0.02856484746	0.007737779661	0.003114025302	F
615	0.003578013334	0.06522973927	0.0722569363	0.00298200828	0.0002286482869	0.01114232203	0.04559167797	0.03370222034	0.01114232203	0.002074232084	F
620	0.002671735048	0.05366941175	0.07605355874	0.002877083987	0.0001681372348	0.01378113559	0.04591637288	0.03308049153	0.01378113559	0.001484164005	F
